,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
16004,35.0,79.0,24.0,2124.0,281.0,648.0,0.434,123.0,331.0,0.37200000000000005,114.0,131.0,0.87,19.0,140.0,159.0,198.0,66.0,11.0,102.0,110.0,799.0
16006,37.0,77.0,18.0,1641.0,188.0,446.0,0.42200000000000004,126.0,323.0,0.39,39.0,48.0,0.813,15.0,106.0,121.0,147.0,66.0,19.0,74.0,116.0,541.0
16046,32.0,43.0,20.0,982.0,77.0,223.0,0.345,31.0,109.0,0.284,36.0,45.0,0.8,19.0,50.0,69.0,165.0,67.0,4.0,52.0,118.0,221.0
16047,33.0,62.0,18.0,1211.0,116.0,302.0,0.384,68.0,196.0,0.34700000000000003,31.0,41.0,0.7559999999999999,25.0,74.0,99.0,147.0,74.0,13.0,70.0,161.0,331.0
16050,21.0,72.0,53.0,1496.0,309.0,502.0,0.616,33.0,99.0,0.33299999999999996,107.0,137.0,0.7809999999999999,113.0,341.0,454.0,92.0,25.0,67.0,60.0,126.0,758.0
16051,22.0,38.0,28.0,901.0,184.0,307.0,0.599,22.0,54.0,0.40700000000000003,70.0,95.0,0.737,75.0,185.0,260.0,71.0,14.0,33.0,48.0,85.0,460.0
16074,25.0,82.0,82.0,2913.0,461.0,1026.0,0.449,142.0,349.0,0.40700000000000003,191.0,233.0,0.82,36.0,255.0,291.0,361.0,93.0,23.0,210.0,195.0,1255.0
16075,26.0,52.0,23.0,1346.0,224.0,550.0,0.40700000000000003,84.0,227.0,0.37,76.0,88.0,0.8640000000000001,24.0,100.0,124.0,113.0,28.0,13.0,95.0,111.0,608.0
16077,28.0,41.0,24.0,1090.0,119.0,321.0,0.371,52.0,162.0,0.321,31.0,40.0,0.775,13.0,92.0,105.0,118.0,48.0,8.0,72.0,126.0,321.0
16091,21.0,64.0,62.0,1950.0,448.0,999.0,0.44799999999999995,2.0,14.0,0.14300000000000002,262.0,373.0,0.7020000000000001,265.0,438.0,703.0,102.0,93.0,75.0,170.0,257.0,1160.0
16092,22.0,75.0,74.0,2289.0,482.0,1036.0,0.465,4.0,22.0,0.182,312.0,423.0,0.738,222.0,524.0,746.0,199.0,108.0,55.0,225.0,269.0,1280.0
16093,23.0,71.0,71.0,2298.0,591.0,1191.0,0.496,0.0,7.0,0.0,432.0,595.0,0.726,218.0,613.0,831.0,207.0,109.0,91.0,251.0,270.0,1614.0
16094,24.0,59.0,59.0,2013.0,498.0,1066.0,0.467,2.0,8.0,0.25,423.0,541.0,0.782,185.0,562.0,747.0,210.0,90.0,103.0,254.0,241.0,1421.0
16095,25.0,65.0,65.0,2246.0,601.0,1332.0,0.451,70.0,210.0,0.33299999999999996,476.0,663.0,0.718,158.0,589.0,747.0,214.0,101.0,92.0,249.0,236.0,1748.0
16096,26.0,55.0,55.0,1891.0,505.0,1118.0,0.452,95.0,267.0,0.35600000000000004,423.0,549.0,0.77,115.0,468.0,583.0,266.0,75.0,74.0,207.0,203.0,1528.0
16098,26.0,72.0,72.0,2465.0,647.0,1432.0,0.452,131.0,363.0,0.361,517.0,670.0,0.772,152.0,642.0,794.0,332.0,100.0,93.0,269.0,278.0,1942.0
16099,27.0,48.0,48.0,1737.0,406.0,864.0,0.47,104.0,294.0,0.354,294.0,394.0,0.746,105.0,512.0,617.0,257.0,79.0,76.0,242.0,183.0,1210.0
16100,28.0,30.0,30.0,771.0,178.0,371.0,0.48,26.0,95.0,0.27399999999999997,106.0,144.0,0.736,43.0,204.0,247.0,107.0,40.0,44.0,72.0,109.0,488.0
16140,22.0,76.0,22.0,1865.0,187.0,432.0,0.433,35.0,116.0,0.302,61.0,78.0,0.782,29.0,147.0,176.0,226.0,93.0,9.0,83.0,150.0,470.0
16264,25.0,54.0,30.0,1013.0,120.0,327.0,0.36700000000000005,1.0,3.0,0.33299999999999996,63.0,83.0,0.759,49.0,151.0,200.0,35.0,36.0,60.0,53.0,144.0,304.0
16268,23.0,53.0,34.0,1614.0,202.0,513.0,0.39399999999999996,75.0,227.0,0.33,60.0,77.0,0.779,35.0,133.0,168.0,140.0,60.0,39.0,65.0,132.0,539.0
16269,24.0,81.0,81.0,2690.0,399.0,885.0,0.451,127.0,336.0,0.37799999999999995,120.0,142.0,0.845,69.0,216.0,285.0,231.0,121.0,75.0,140.0,199.0,1045.0
16270,25.0,73.0,73.0,2539.0,423.0,1026.0,0.41200000000000003,164.0,460.0,0.35700000000000004,199.0,231.0,0.861,54.0,209.0,263.0,298.0,79.0,34.0,113.0,200.0,1209.0
16271,26.0,48.0,46.0,1474.0,246.0,574.0,0.429,70.0,214.0,0.327,101.0,128.0,0.789,37.0,125.0,162.0,148.0,45.0,34.0,91.0,120.0,663.0
16297,21.0,80.0,25.0,1696.0,237.0,511.0,0.46399999999999997,65.0,200.0,0.325,58.0,77.0,0.753,67.0,256.0,323.0,95.0,55.0,49.0,50.0,111.0,597.0
16298,22.0,65.0,64.0,1996.0,319.0,753.0,0.424,99.0,300.0,0.33,106.0,131.0,0.809,88.0,274.0,362.0,114.0,40.0,48.0,95.0,132.0,843.0
16323,29.0,28.0,27.0,826.0,143.0,281.0,0.509,0.0,2.0,0.0,90.0,133.0,0.677,43.0,165.0,208.0,61.0,36.0,25.0,77.0,69.0,376.0
16325,29.0,39.0,33.0,1110.0,211.0,393.0,0.537,0.0,4.0,0.0,113.0,168.0,0.6729999999999999,63.0,228.0,291.0,80.0,42.0,38.0,96.0,95.0,535.0
16326,30.0,61.0,49.0,1659.0,285.0,594.0,0.48,0.0,1.0,0.0,196.0,269.0,0.7290000000000001,101.0,306.0,407.0,177.0,55.0,37.0,139.0,171.0,766.0
16327,31.0,53.0,37.0,1560.0,299.0,594.0,0.503,1.0,5.0,0.2,155.0,266.0,0.583,65.0,229.0,294.0,153.0,64.0,47.0,117.0,164.0,754.0
16328,32.0,67.0,58.0,1694.0,307.0,601.0,0.511,1.0,5.0,0.2,122.0,202.0,0.604,84.0,261.0,345.0,123.0,66.0,22.0,124.0,180.0,737.0
16360,25.0,76.0,76.0,2629.0,509.0,958.0,0.531,1.0,8.0,0.125,108.0,188.0,0.574,182.0,389.0,571.0,125.0,133.0,55.0,90.0,191.0,1127.0
16361,26.0,79.0,78.0,2718.0,582.0,1283.0,0.45399999999999996,90.0,292.0,0.308,163.0,229.0,0.7120000000000001,166.0,310.0,476.0,182.0,167.0,36.0,165.0,213.0,1417.0
16362,27.0,48.0,48.0,1605.0,289.0,641.0,0.451,19.0,65.0,0.292,88.0,129.0,0.682,75.0,170.0,245.0,135.0,86.0,17.0,75.0,115.0,685.0
16363,27.0,28.0,20.0,829.0,162.0,327.0,0.495,19.0,50.0,0.38,43.0,71.0,0.606,52.0,114.0,166.0,38.0,38.0,8.0,42.0,56.0,386.0
16364,27.0,76.0,68.0,2434.0,451.0,968.0,0.466,38.0,115.0,0.33,131.0,200.0,0.655,127.0,284.0,411.0,173.0,124.0,25.0,117.0,171.0,1071.0
16365,28.0,73.0,73.0,2407.0,495.0,963.0,0.514,7.0,30.0,0.233,105.0,163.0,0.644,176.0,484.0,660.0,136.0,112.0,37.0,136.0,182.0,1102.0
16366,29.0,74.0,74.0,2237.0,362.0,687.0,0.527,45.0,118.0,0.381,45.0,86.0,0.523,131.0,317.0,448.0,122.0,113.0,29.0,95.0,135.0,814.0
16367,30.0,81.0,81.0,2607.0,421.0,864.0,0.48700000000000004,58.0,181.0,0.32,55.0,92.0,0.598,184.0,328.0,512.0,152.0,135.0,36.0,105.0,175.0,955.0
16368,31.0,81.0,81.0,2489.0,443.0,841.0,0.527,51.0,146.0,0.349,87.0,135.0,0.644,192.0,331.0,523.0,204.0,123.0,36.0,123.0,194.0,1024.0
16390,25.0,59.0,36.0,1363.0,170.0,386.0,0.44,35.0,104.0,0.337,53.0,76.0,0.6970000000000001,82.0,243.0,325.0,65.0,36.0,44.0,62.0,102.0,428.0
16398,21.0,58.0,57.0,1759.0,268.0,589.0,0.455,86.0,230.0,0.374,88.0,136.0,0.647,58.0,258.0,316.0,123.0,51.0,44.0,93.0,158.0,710.0
16491,36.0,46.0,42.0,1565.0,226.0,493.0,0.45799999999999996,106.0,234.0,0.45299999999999996,97.0,106.0,0.915,14.0,128.0,142.0,109.0,49.0,8.0,68.0,83.0,655.0
16541,23.0,28.0,25.0,922.0,151.0,342.0,0.442,73.0,183.0,0.39899999999999997,67.0,75.0,0.893,9.0,89.0,98.0,115.0,12.0,6.0,43.0,65.0,442.0
16618,26.0,80.0,18.0,1967.0,380.0,832.0,0.457,94.0,254.0,0.37,179.0,208.0,0.861,49.0,275.0,324.0,186.0,61.0,32.0,93.0,138.0,1033.0
16619,27.0,79.0,55.0,2250.0,431.0,979.0,0.44,115.0,330.0,0.348,231.0,260.0,0.888,65.0,369.0,434.0,172.0,88.0,32.0,80.0,140.0,1208.0
16620,28.0,46.0,42.0,1291.0,216.0,479.0,0.451,53.0,158.0,0.335,92.0,110.0,0.836,24.0,176.0,200.0,96.0,55.0,22.0,50.0,104.0,577.0
16653,20.0,80.0,80.0,2443.0,397.0,835.0,0.475,105.0,242.0,0.434,213.0,258.0,0.826,50.0,352.0,402.0,128.0,83.0,58.0,114.0,170.0,1112.0
16654,21.0,79.0,79.0,2455.0,466.0,1036.0,0.45,116.0,311.0,0.373,195.0,228.0,0.855,70.0,407.0,477.0,168.0,84.0,57.0,122.0,168.0,1243.0
16655,22.0,59.0,59.0,2043.0,499.0,1113.0,0.44799999999999995,167.0,420.0,0.39799999999999996,225.0,279.0,0.8059999999999999,57.0,361.0,418.0,174.0,83.0,53.0,132.0,121.0,1390.0
16707,24.0,60.0,60.0,2112.0,444.0,796.0,0.5579999999999999,1.0,5.0,0.2,234.0,338.0,0.6920000000000001,192.0,517.0,709.0,85.0,27.0,116.0,152.0,104.0,1123.0
16708,26.0,24.0,19.0,480.0,85.0,203.0,0.419,0.0,0.0,0.0,32.0,42.0,0.762,47.0,79.0,126.0,27.0,6.0,28.0,30.0,28.0,202.0
16710,26.0,26.0,19.0,516.0,94.0,225.0,0.418,0.0,0.0,0.0,37.0,49.0,0.755,53.0,92.0,145.0,29.0,6.0,29.0,34.0,31.0,225.0
16712,22.0,25.0,23.0,694.0,87.0,210.0,0.414,68.0,151.0,0.45,31.0,39.0,0.795,7.0,49.0,56.0,58.0,13.0,2.0,19.0,49.0,273.0
16713,22.0,79.0,27.0,1802.0,240.0,557.0,0.431,167.0,396.0,0.42200000000000004,75.0,93.0,0.8059999999999999,21.0,113.0,134.0,117.0,37.0,10.0,45.0,155.0,722.0
16714,23.0,47.0,27.0,1294.0,146.0,351.0,0.41600000000000004,105.0,268.0,0.392,57.0,63.0,0.905,6.0,84.0,90.0,87.0,19.0,9.0,36.0,130.0,454.0
16724,28.0,62.0,62.0,2209.0,287.0,632.0,0.45399999999999996,76.0,193.0,0.39399999999999996,121.0,196.0,0.617,56.0,325.0,381.0,339.0,107.0,30.0,115.0,92.0,771.0
16725,29.0,80.0,80.0,2779.0,396.0,879.0,0.451,91.0,287.0,0.317,155.0,270.0,0.574,82.0,341.0,423.0,433.0,139.0,52.0,206.0,127.0,1038.0
16726,30.0,63.0,63.0,2040.0,220.0,458.0,0.48,62.0,175.0,0.354,86.0,132.0,0.652,53.0,240.0,293.0,263.0,95.0,18.0,100.0,103.0,588.0
16801,27.0,29.0,23.0,472.0,59.0,130.0,0.45399999999999996,0.0,0.0,0.0,16.0,37.0,0.43200000000000005,35.0,62.0,97.0,17.0,9.0,25.0,32.0,59.0,134.0
16994,22.0,63.0,63.0,2206.0,381.0,903.0,0.42200000000000004,24.0,92.0,0.261,268.0,331.0,0.81,40.0,171.0,211.0,128.0,48.0,17.0,123.0,162.0,1054.0
16995,23.0,82.0,82.0,3013.0,548.0,1231.0,0.445,34.0,120.0,0.28300000000000003,355.0,427.0,0.831,48.0,272.0,320.0,204.0,76.0,24.0,151.0,173.0,1485.0
16996,24.0,79.0,79.0,3017.0,604.0,1407.0,0.429,64.0,210.0,0.305,519.0,630.0,0.8240000000000001,51.0,292.0,343.0,313.0,86.0,28.0,176.0,197.0,1791.0
16997,25.0,60.0,60.0,2100.0,409.0,990.0,0.413,25.0,88.0,0.284,361.0,434.0,0.8320000000000001,41.0,236.0,277.0,210.0,73.0,11.0,137.0,122.0,1204.0
16998,26.0,78.0,78.0,2804.0,614.0,1377.0,0.446,47.0,139.0,0.33799999999999997,555.0,653.0,0.85,64.0,285.0,349.0,315.0,81.0,21.0,175.0,167.0,1830.0
16999,27.0,74.0,74.0,2620.0,721.0,1545.0,0.467,33.0,124.0,0.266,545.0,647.0,0.8420000000000001,70.0,316.0,386.0,290.0,78.0,13.0,180.0,134.0,2020.0
17000,28.0,80.0,80.0,2712.0,645.0,1413.0,0.456,89.0,287.0,0.31,461.0,559.0,0.825,59.0,256.0,315.0,417.0,85.0,22.0,175.0,151.0,1840.0
17001,29.0,77.0,77.0,2688.0,631.0,1313.0,0.48100000000000004,7.0,45.0,0.156,366.0,441.0,0.83,54.0,408.0,462.0,475.0,86.0,36.0,199.0,177.0,1635.0
17002,30.0,61.0,61.0,2091.0,503.0,956.0,0.526,8.0,30.0,0.267,338.0,401.0,0.843,39.0,305.0,344.0,340.0,62.0,14.0,147.0,164.0,1352.0
17008,28.0,36.0,22.0,856.0,114.0,283.0,0.40299999999999997,47.0,159.0,0.29600000000000004,72.0,88.0,0.818,17.0,93.0,110.0,187.0,40.0,7.0,76.0,62.0,347.0
17010,28.0,51.0,30.0,1234.0,170.0,413.0,0.41200000000000003,71.0,222.0,0.32,116.0,141.0,0.823,25.0,121.0,146.0,253.0,66.0,9.0,111.0,93.0,527.0
17089,22.0,57.0,26.0,1237.0,171.0,380.0,0.45,59.0,184.0,0.321,67.0,93.0,0.72,23.0,165.0,188.0,110.0,49.0,8.0,59.0,91.0,468.0
17091,24.0,40.0,25.0,1063.0,207.0,483.0,0.429,48.0,154.0,0.312,85.0,123.0,0.691,35.0,116.0,151.0,156.0,42.0,14.0,69.0,77.0,547.0
17092,25.0,39.0,25.0,1131.0,252.0,609.0,0.414,72.0,189.0,0.381,116.0,161.0,0.72,40.0,119.0,159.0,159.0,44.0,7.0,98.0,72.0,692.0
17112,29.0,27.0,27.0,781.0,114.0,214.0,0.5329999999999999,0.0,0.0,0.0,38.0,74.0,0.514,70.0,143.0,213.0,24.0,16.0,26.0,37.0,73.0,266.0
17113,30.0,79.0,77.0,2052.0,328.0,687.0,0.47700000000000004,0.0,0.0,0.0,109.0,191.0,0.5710000000000001,199.0,493.0,692.0,93.0,45.0,77.0,107.0,145.0,765.0
17114,35.0,26.0,19.0,353.0,48.0,95.0,0.505,0.0,0.0,0.0,18.0,22.0,0.818,47.0,73.0,120.0,8.0,8.0,25.0,13.0,30.0,114.0
17115,21.0,68.0,68.0,2020.0,374.0,862.0,0.434,145.0,401.0,0.36200000000000004,140.0,166.0,0.843,79.0,429.0,508.0,79.0,39.0,40.0,83.0,103.0,1033.0
17116,22.0,52.0,51.0,1682.0,342.0,795.0,0.43,120.0,332.0,0.361,170.0,195.0,0.872,74.0,396.0,470.0,75.0,37.0,33.0,85.0,122.0,974.0
17117,23.0,50.0,50.0,1492.0,251.0,591.0,0.425,109.0,317.0,0.344,126.0,153.0,0.8240000000000001,60.0,253.0,313.0,74.0,42.0,23.0,81.0,96.0,737.0
17138,32.0,54.0,54.0,1146.0,118.0,228.0,0.518,0.0,0.0,0.0,45.0,96.0,0.469,139.0,185.0,324.0,19.0,24.0,54.0,46.0,121.0,281.0
17250,28.0,79.0,45.0,1910.0,210.0,444.0,0.473,22.0,70.0,0.314,64.0,86.0,0.7440000000000001,132.0,218.0,350.0,109.0,62.0,19.0,67.0,145.0,506.0
17251,29.0,81.0,81.0,2490.0,265.0,615.0,0.431,74.0,191.0,0.387,156.0,201.0,0.7759999999999999,161.0,368.0,529.0,141.0,110.0,23.0,102.0,204.0,760.0
17252,30.0,78.0,63.0,2383.0,261.0,596.0,0.43799999999999994,87.0,252.0,0.345,104.0,143.0,0.727,114.0,388.0,502.0,122.0,107.0,23.0,96.0,179.0,713.0
17253,31.0,82.0,80.0,2540.0,239.0,582.0,0.41100000000000003,68.0,206.0,0.33,106.0,142.0,0.746,165.0,347.0,512.0,177.0,106.0,20.0,111.0,202.0,652.0
17256,32.0,81.0,21.0,2236.0,199.0,482.0,0.413,70.0,196.0,0.35700000000000004,72.0,93.0,0.774,117.0,354.0,471.0,99.0,116.0,19.0,66.0,196.0,540.0
17257,33.0,82.0,34.0,2281.0,172.0,441.0,0.39,115.0,310.0,0.371,43.0,60.0,0.7170000000000001,93.0,364.0,457.0,77.0,78.0,26.0,74.0,205.0,502.0
17258,34.0,82.0,82.0,2802.0,207.0,523.0,0.396,146.0,387.0,0.377,41.0,59.0,0.695,121.0,358.0,479.0,96.0,132.0,39.0,63.0,252.0,601.0
17259,35.0,64.0,64.0,2203.0,162.0,374.0,0.433,95.0,257.0,0.37,37.0,44.0,0.841,102.0,339.0,441.0,101.0,70.0,31.0,67.0,209.0,456.0
17267,23.0,59.0,22.0,1362.0,209.0,452.0,0.462,76.0,221.0,0.344,60.0,78.0,0.769,59.0,230.0,289.0,136.0,80.0,18.0,72.0,97.0,554.0
17365,26.0,65.0,35.0,1525.0,163.0,404.0,0.40299999999999997,40.0,128.0,0.313,98.0,129.0,0.76,34.0,139.0,173.0,335.0,56.0,6.0,101.0,133.0,464.0
17369,28.0,59.0,19.0,1120.0,116.0,261.0,0.444,37.0,101.0,0.366,41.0,54.0,0.759,41.0,127.0,168.0,248.0,30.0,5.0,76.0,112.0,310.0
17427,39.0,48.0,48.0,1379.0,99.0,273.0,0.363,79.0,223.0,0.354,22.0,28.0,0.7859999999999999,15.0,183.0,198.0,264.0,82.0,10.0,91.0,83.0,299.0
17428,40.0,76.0,48.0,2043.0,152.0,409.0,0.37200000000000005,114.0,325.0,0.35100000000000003,40.0,48.0,0.833,50.0,273.0,323.0,249.0,125.0,25.0,76.0,125.0,458.0
17456,29.0,54.0,53.0,1537.0,182.0,453.0,0.402,86.0,239.0,0.36,38.0,48.0,0.792,20.0,188.0,208.0,123.0,79.0,10.0,66.0,99.0,488.0
17479,35.0,20.0,20.0,607.0,83.0,228.0,0.364,48.0,125.0,0.384,85.0,95.0,0.895,4.0,46.0,50.0,80.0,9.0,3.0,38.0,40.0,299.0
17480,36.0,22.0,22.0,418.0,53.0,132.0,0.402,33.0,90.0,0.36700000000000005,45.0,48.0,0.938,2.0,30.0,32.0,49.0,12.0,1.0,26.0,25.0,184.0
17688,26.0,62.0,18.0,1636.0,272.0,658.0,0.413,106.0,286.0,0.371,97.0,104.0,0.9329999999999999,31.0,96.0,127.0,61.0,46.0,9.0,70.0,86.0,747.0
17738,33.0,74.0,23.0,1408.0,108.0,284.0,0.38,84.0,245.0,0.34299999999999997,11.0,17.0,0.647,16.0,104.0,120.0,76.0,28.0,4.0,49.0,108.0,311.0
17755,33.0,58.0,58.0,2232.0,574.0,1336.0,0.43,87.0,287.0,0.303,381.0,451.0,0.845,66.0,247.0,313.0,264.0,69.0,18.0,204.0,105.0,1616.0
17756,34.0,78.0,78.0,3013.0,738.0,1595.0,0.46299999999999997,132.0,407.0,0.324,525.0,626.0,0.8390000000000001,66.0,367.0,433.0,469.0,106.0,25.0,287.0,173.0,2133.0
17758,36.0,35.0,35.0,1207.0,266.0,713.0,0.373,54.0,184.0,0.293,196.0,241.0,0.813,26.0,173.0,199.0,197.0,47.0,7.0,128.0,65.0,782.0
17759,37.0,66.0,66.0,1863.0,398.0,1113.0,0.358,133.0,467.0,0.285,232.0,281.0,0.826,41.0,206.0,247.0,184.0,62.0,13.0,129.0,115.0,1161.0
17779,23.0,31.0,31.0,786.0,200.0,429.0,0.466,36.0,98.0,0.36700000000000005,191.0,244.0,0.7829999999999999,61.0,182.0,243.0,66.0,27.0,76.0,117.0,112.0,627.0
17780,24.0,63.0,63.0,1912.0,510.0,1056.0,0.483,66.0,214.0,0.308,359.0,467.0,0.769,143.0,547.0,690.0,199.0,40.0,111.0,234.0,209.0,1445.0
17781,25.0,64.0,64.0,2154.0,580.0,1199.0,0.484,79.0,263.0,0.3,522.0,649.0,0.804,160.0,711.0,871.0,234.0,46.0,122.0,226.0,211.0,1761.0
17782,26.0,44.0,44.0,1329.0,332.0,701.0,0.474,56.0,161.0,0.348,311.0,382.0,0.8140000000000001,122.0,398.0,520.0,137.0,38.0,58.0,135.0,151.0,1031.0
17783,19.0,79.0,40.0,2279.0,276.0,686.0,0.402,55.0,187.0,0.294,133.0,214.0,0.621,60.0,256.0,316.0,166.0,50.0,36.0,116.0,158.0,740.0
17784,20.0,59.0,59.0,1975.0,358.0,761.0,0.47,41.0,105.0,0.39,192.0,282.0,0.6809999999999999,57.0,257.0,314.0,230.0,45.0,43.0,149.0,163.0,949.0
17785,21.0,52.0,52.0,1761.0,362.0,729.0,0.49700000000000005,31.0,94.0,0.33,195.0,289.0,0.675,41.0,226.0,267.0,154.0,28.0,31.0,129.0,149.0,950.0
17786,22.0,56.0,56.0,1918.0,469.0,1006.0,0.466,137.0,354.0,0.387,283.0,330.0,0.858,49.0,301.0,350.0,241.0,56.0,37.0,174.0,162.0,1358.0
17906,21.0,80.0,55.0,1733.0,307.0,600.0,0.512,28.0,84.0,0.33299999999999996,154.0,190.0,0.8109999999999999,181.0,379.0,560.0,189.0,79.0,50.0,104.0,208.0,796.0
17907,22.0,73.0,59.0,2038.0,494.0,854.0,0.578,45.0,139.0,0.324,188.0,228.0,0.825,212.0,506.0,718.0,359.0,61.0,55.0,171.0,214.0,1221.0
17908,23.0,75.0,73.0,2443.0,504.0,1010.0,0.499,111.0,280.0,0.396,266.0,313.0,0.85,195.0,608.0,803.0,458.0,90.0,61.0,210.0,212.0,1385.0
17909,24.0,80.0,80.0,2504.0,616.0,1206.0,0.511,83.0,270.0,0.307,289.0,352.0,0.821,228.0,637.0,865.0,580.0,108.0,55.0,248.0,228.0,1604.0
17910,25.0,65.0,65.0,2101.0,512.0,969.0,0.528,71.0,226.0,0.314,218.0,268.0,0.813,155.0,508.0,663.0,446.0,77.0,43.0,202.0,200.0,1313.0
17921,27.0,49.0,40.0,813.0,83.0,161.0,0.516,0.0,0.0,0.0,25.0,47.0,0.532,83.0,198.0,281.0,27.0,22.0,17.0,51.0,127.0,191.0
17946,26.0,66.0,28.0,1752.0,277.0,600.0,0.462,68.0,202.0,0.337,153.0,190.0,0.805,53.0,115.0,168.0,351.0,85.0,10.0,157.0,166.0,775.0
17947,27.0,77.0,77.0,2581.0,401.0,906.0,0.44299999999999995,88.0,276.0,0.319,244.0,326.0,0.748,60.0,178.0,238.0,569.0,124.0,26.0,212.0,214.0,1134.0
17948,28.0,76.0,75.0,2668.0,552.0,1093.0,0.505,122.0,299.0,0.408,316.0,416.0,0.76,69.0,176.0,245.0,447.0,104.0,22.0,213.0,206.0,1542.0
17949,29.0,52.0,52.0,1735.0,340.0,679.0,0.501,66.0,186.0,0.355,97.0,130.0,0.746,51.0,134.0,185.0,211.0,50.0,9.0,114.0,120.0,843.0
17950,29.0,26.0,26.0,905.0,162.0,323.0,0.502,24.0,73.0,0.32899999999999996,84.0,104.0,0.8079999999999999,30.0,59.0,89.0,139.0,28.0,6.0,59.0,75.0,432.0
17951,29.0,78.0,78.0,2640.0,502.0,1002.0,0.501,90.0,259.0,0.34700000000000003,181.0,234.0,0.774,81.0,193.0,274.0,350.0,78.0,15.0,173.0,195.0,1275.0
17952,30.0,72.0,72.0,2363.0,417.0,875.0,0.47700000000000004,64.0,205.0,0.312,120.0,165.0,0.727,54.0,223.0,277.0,419.0,71.0,17.0,185.0,188.0,1018.0
17953,31.0,73.0,73.0,2459.0,534.0,1124.0,0.475,117.0,289.0,0.405,298.0,377.0,0.79,62.0,217.0,279.0,423.0,89.0,13.0,212.0,199.0,1483.0
17954,32.0,75.0,75.0,2378.0,484.0,1075.0,0.45,111.0,300.0,0.37,217.0,271.0,0.8009999999999999,54.0,252.0,306.0,359.0,63.0,12.0,166.0,180.0,1296.0
17955,33.0,36.0,22.0,991.0,179.0,433.0,0.413,57.0,164.0,0.348,79.0,101.0,0.782,20.0,91.0,111.0,174.0,30.0,5.0,71.0,81.0,494.0
18010,26.0,54.0,54.0,2070.0,416.0,726.0,0.573,0.0,7.0,0.0,281.0,572.0,0.491,200.0,585.0,785.0,104.0,81.0,116.0,175.0,159.0,1113.0
18011,27.0,76.0,76.0,2722.0,470.0,813.0,0.578,1.0,6.0,0.16699999999999998,355.0,721.0,0.49200000000000005,251.0,694.0,945.0,108.0,84.0,186.0,225.0,291.0,1296.0
18012,28.0,71.0,71.0,2396.0,473.0,800.0,0.591,2.0,7.0,0.28600000000000003,349.0,638.0,0.547,231.0,635.0,866.0,131.0,60.0,128.0,229.0,240.0,1297.0
18013,29.0,41.0,41.0,1223.0,251.0,423.0,0.593,1.0,2.0,0.5,143.0,271.0,0.528,110.0,321.0,431.0,50.0,28.0,53.0,115.0,137.0,646.0
18014,30.0,71.0,71.0,2280.0,372.0,600.0,0.62,0.0,6.0,0.0,232.0,474.0,0.489,238.0,597.0,835.0,98.0,69.0,113.0,166.0,219.0,976.0
18015,31.0,74.0,74.0,2199.0,388.0,613.0,0.633,0.0,2.0,0.0,226.0,424.0,0.5329999999999999,296.0,644.0,940.0,104.0,64.0,92.0,170.0,203.0,1002.0
18016,32.0,81.0,81.0,2463.0,506.0,911.0,0.555,1.0,7.0,0.14300000000000002,334.0,582.0,0.574,255.0,757.0,1012.0,105.0,48.0,131.0,208.0,249.0,1347.0
18043,26.0,82.0,82.0,2464.0,332.0,614.0,0.541,0.0,1.0,0.0,168.0,299.0,0.562,275.0,681.0,956.0,75.0,46.0,87.0,173.0,223.0,832.0
18044,27.0,48.0,19.0,968.0,101.0,190.0,0.532,0.0,0.0,0.0,78.0,126.0,0.619,101.0,277.0,378.0,25.0,14.0,37.0,59.0,92.0,280.0
18045,28.0,76.0,76.0,1982.0,213.0,412.0,0.517,0.0,0.0,0.0,131.0,225.0,0.5820000000000001,244.0,504.0,748.0,72.0,29.0,54.0,95.0,144.0,557.0
18046,29.0,68.0,64.0,1178.0,104.0,195.0,0.5329999999999999,0.0,0.0,0.0,61.0,112.0,0.545,120.0,294.0,414.0,26.0,21.0,23.0,60.0,124.0,269.0
18047,30.0,31.0,19.0,482.0,31.0,65.0,0.47700000000000004,0.0,0.0,0.0,23.0,39.0,0.59,48.0,115.0,163.0,15.0,5.0,10.0,14.0,51.0,85.0
18079,22.0,63.0,62.0,2018.0,280.0,683.0,0.41,108.0,304.0,0.355,110.0,144.0,0.764,44.0,242.0,286.0,112.0,44.0,18.0,103.0,182.0,778.0
18083,24.0,43.0,40.0,1416.0,265.0,556.0,0.47700000000000004,50.0,140.0,0.35700000000000004,183.0,237.0,0.772,27.0,175.0,202.0,235.0,69.0,14.0,143.0,99.0,763.0
18084,25.0,81.0,81.0,2800.0,468.0,1046.0,0.447,88.0,272.0,0.324,353.0,441.0,0.8,72.0,351.0,423.0,493.0,127.0,45.0,274.0,189.0,1377.0
18085,26.0,31.0,31.0,1059.0,223.0,492.0,0.45299999999999996,48.0,129.0,0.37200000000000005,138.0,172.0,0.802,18.0,107.0,125.0,190.0,63.0,19.0,110.0,75.0,632.0
18086,27.0,66.0,66.0,2176.0,449.0,1034.0,0.434,104.0,310.0,0.335,388.0,458.0,0.847,52.0,268.0,320.0,418.0,91.0,31.0,224.0,164.0,1390.0
